date,fips_x,county,POSITIVE
2020-03-10,077,San Joaquin County,1.0
2020-03-10,001,Alameda County,1.0
2020-03-10,057,Nevada County,0.0
2020-03-10,007,Butte County,0.0
2020-03-10,047,Merced County,0.0
2020-03-10,107,Tulare County,0.0
2020-03-10,099,Stanislaus County,0.0
2020-03-10,059,Orange County,0.0
2020-03-10,025,Imperial County,0.0
2020-03-10,101,Sutter County,0.0
2020-03-10,005,Amador County,0.0
2020-03-10,033,Lake County,0.0
2020-03-10,063,Plumas County,0.0
2020-03-10,081,San Mateo County,0.0
2020-03-10,093,Siskiyou County,0.0
2020-03-10,087,Santa Cruz County,0.0
2020-03-10,021,Glenn County,0.0
2020-03-10,079,San Luis Obispo County,0.0
2020-03-11,091,Sierra County,0.0
2020-03-11,067,Sacramento County,0.0
2020-03-11,083,Santa Barbara County,0.0
2020-03-11,009,Calaveras County,0.0
2020-03-11,111,Ventura County,1.0
2020-03-11,037,Los Angeles County,8.0
2020-03-11,097,Sonoma County,0.0
2020-03-11,031,Kings County,0.0
2020-03-11,073,San Diego County,0.0
2020-03-11,061,Placer County,0.0
2020-03-11,075,San Francisco County,0.0
2020-03-11,041,Marin County,0.0
2020-03-11,043,Mariposa County,0.0
2020-03-11,035,Lassen County,0.0
2020-03-11,055,Napa County,0.0
2020-03-11,089,Shasta County,0.0
2020-03-11,053,Monterey County,0.0
2020-03-11,105,Trinity County,0.0
2020-03-11,045,Mendocino County,0.0
2020-03-11,027,Inyo County,0.0
2020-03-11,051,Mono County,0.0
2020-03-11,109,Tuolumne County,0.0
2020-03-11,095,Solano County,0.0
2020-03-11,071,San Bernardino County,0.0
2020-03-11,013,Contra Costa County,0.0
2020-03-11,003,Alpine County,0.0
2020-03-11,017,El Dorado County,0.0
2020-03-11,113,Yolo County,0.0
2020-03-11,115,Yuba County,0.0
2020-03-11,069,San Benito County,0.0
2020-03-11,023,Humboldt County,0.0
2020-03-11,065,Riverside County,1.0
2020-03-11,029,Kern County,0.0
2020-03-11,011,Colusa County,0.0
2020-03-11,015,Del Norte County,0.0
2020-03-11,049,Modoc County,0.0
2020-03-11,019,Fresno County,0.0
2020-03-11,039,Madera County,0.0
2020-03-11,085,Santa Clara County,1.0
2020-03-11,103,Tehama County,0.0
2020-03-11,077,San Joaquin County,0.0
2020-03-11,001,Alameda County,0.0
2020-03-11,057,Nevada County,0.0
2020-03-11,007,Butte County,0.0
2020-03-11,047,Merced County,0.0
2020-03-11,107,Tulare County,1.0
2020-03-11,099,Stanislaus County,2.0
2020-03-11,059,Orange County,0.0
2020-03-11,025,Imperial County,0.0
2020-03-11,101,Sutter County,0.0
2020-03-11,005,Amador County,0.0
2020-03-11,033,Lake County,0.0
2020-03-11,063,Plumas County,0.0
2020-03-11,081,San Mateo County,7.0
2020-03-11,093,Siskiyou County,0.0
2020-03-11,087,Santa Cruz County,2.0
2020-03-11,021,Glenn County,0.0
2020-03-11,079,San Luis Obispo County,0.0
2020-03-12,091,Sierra County,0.0
2020-03-12,067,Sacramento County,6.0
2020-03-12,083,Santa Barbara County,0.0
2020-03-12,009,Calaveras County,0.0
2020-03-12,111,Ventura County,0.0
2020-03-12,037,Los Angeles County,7.0
2020-03-12,097,Sonoma County,0.0
2020-03-12,031,Kings County,0.0
2020-03-12,073,San Diego County,0.0
2020-03-12,061,Placer County,0.0
2020-03-12,075,San Francisco County,4.0
2020-03-12,041,Marin County,0.0
2020-03-12,043,Mariposa County,0.0
2020-03-12,035,Lassen County,0.0
2020-03-12,055,Napa County,0.0
2020-03-12,089,Shasta County,0.0
2020-03-12,053,Monterey County,0.0
2020-03-12,105,Trinity County,0.0
2020-03-12,045,Mendocino County,0.0
2020-03-12,027,Inyo County,0.0
2020-03-12,051,Mono County,0.0
2020-03-12,109,Tuolumne County,0.0
2020-03-12,095,Solano County,0.0
2020-03-12,071,San Bernardino County,0.0
2020-03-12,013,Contra Costa County,4.0
2020-03-12,003,Alpine County,0.0
2020-03-12,017,El Dorado County,0.0
2020-03-12,113,Yolo County,0.0
2020-03-12,115,Yuba County,0.0
2020-03-12,069,San Benito County,0.0
2020-03-12,023,Humboldt County,0.0
2020-03-12,065,Riverside County,0.0
2020-03-12,029,Kern County,0.0
2020-03-12,011,Colusa County,0.0
2020-03-12,015,Del Norte County,0.0
2020-03-12,049,Modoc County,0.0
2020-03-12,019,Fresno County,0.0
2020-03-12,039,Madera County,0.0
2020-03-12,085,Santa Clara County,18.0
2020-03-12,103,Tehama County,0.0
2020-03-12,077,San Joaquin County,0.0
2020-03-12,001,Alameda County,2.0
2020-03-12,057,Nevada County,0.0
2020-03-12,007,Butte County,0.0
2020-03-12,047,Merced County,0.0
2020-03-12,107,Tulare County,0.0
2020-03-12,099,Stanislaus County,0.0
2020-03-12,059,Orange County,0.0
2020-03-12,025,Imperial County,2.0
2020-03-12,101,Sutter County,0.0
2020-03-12,005,Amador County,0.0
2020-03-12,033,Lake County,0.0
2020-03-12,063,Plumas County,0.0
2020-03-12,081,San Mateo County,5.0
2020-03-12,093,Siskiyou County,0.0
2020-03-12,087,Santa Cruz County,0.0
2020-03-12,021,Glenn County,0.0
2020-03-12,079,San Luis Obispo County,0.0
2020-03-13,091,Sierra County,0.0
2020-03-13,067,Sacramento County,0.0
2020-03-13,083,Santa Barbara County,0.0
2020-03-13,009,Calaveras County,0.0
2020-03-13,111,Ventura County,3.0
2020-03-13,037,Los Angeles County,8.0
2020-03-13,097,Sonoma County,0.0
2020-03-13,031,Kings County,0.0
2020-03-13,073,San Diego County,3.0
2020-03-13,061,Placer County,0.0
2020-03-13,075,San Francisco County,0.0
2020-03-13,041,Marin County,2.0
2020-03-13,043,Mariposa County,0.0
2020-03-13,035,Lassen County,0.0
2020-03-13,055,Napa County,0.0
2020-03-13,089,Shasta County,0.0
2020-03-13,053,Monterey County,0.0
2020-03-13,105,Trinity County,0.0
2020-03-13,045,Mendocino County,0.0
2020-03-13,027,Inyo County,0.0
2020-03-13,051,Mono County,0.0
2020-03-13,109,Tuolumne County,0.0
2020-03-13,095,Solano County,0.0
2020-03-13,071,San Bernardino County,0.0
2020-03-13,013,Contra Costa County,0.0
2020-03-13,003,Alpine County,0.0
2020-03-13,017,El Dorado County,0.0
2020-03-13,113,Yolo County,0.0
2020-03-13,115,Yuba County,0.0
2020-03-13,069,San Benito County,1.0
2020-03-13,023,Humboldt County,0.0
2020-03-13,065,Riverside County,3.0
2020-03-13,029,Kern County,0.0
2020-03-13,011,Colusa County,0.0
2020-03-13,015,Del Norte County,0.0
2020-03-13,049,Modoc County,0.0
2020-03-13,019,Fresno County,0.0
2020-03-13,039,Madera County,0.0
2020-03-13,085,Santa Clara County,0.0
2020-03-13,103,Tehama County,0.0
2020-03-13,077,San Joaquin County,0.0
2020-03-13,001,Alameda County,0.0
2020-03-13,057,Nevada County,0.0
2020-03-13,007,Butte County,0.0
2020-03-13,047,Merced County,0.0
2020-03-13,107,Tulare County,1.0
2020-03-13,099,Stanislaus County,0.0
2020-03-13,059,Orange County,2.0
2020-03-13,025,Imperial County,0.0
2020-03-13,101,Sutter County,0.0
2020-03-13,005,Amador County,0.0
2020-03-13,033,Lake County,0.0
2020-03-13,063,Plumas County,0.0
2020-03-13,081,San Mateo County,5.0
2020-03-13,093,Siskiyou County,0.0
2020-03-13,087,Santa Cruz County,0.0
2020-03-13,021,Glenn County,0.0
2020-03-13,079,San Luis Obispo County,0.0
2020-03-14,091,Sierra County,0.0
2020-03-14,067,Sacramento County,12.0
2020-03-14,083,Santa Barbara County,0.0
2020-03-14,009,Calaveras County,0.0
2020-03-14,111,Ventura County,0.0
2020-03-14,037,Los Angeles County,13.0
2020-03-14,097,Sonoma County,0.0
2020-03-14,031,Kings County,0.0
2020-03-14,073,San Diego County,8.0
2020-03-14,061,Placer County,0.0
2020-03-14,075,San Francisco County,10.0
2020-03-14,041,Marin County,2.0
2020-03-14,043,Mariposa County,0.0
2020-03-14,035,Lassen County,0.0
2020-03-14,055,Napa County,0.0
2020-03-14,089,Shasta County,0.0
2020-03-14,053,Monterey County,0.0
2020-03-14,105,Trinity County,0.0
2020-03-14,045,Mendocino County,0.0
2020-03-14,027,Inyo County,0.0
2020-03-14,051,Mono County,0.0
2020-03-14,109,Tuolumne County,0.0
2020-03-14,095,Solano County,0.0
2020-03-14,071,San Bernardino County,0.0
2020-03-14,013,Contra Costa County,13.0
2020-03-14,003,Alpine County,0.0
2020-03-14,017,El Dorado County,0.0
2020-03-14,113,Yolo County,0.0
2020-03-14,115,Yuba County,0.0
2020-03-14,069,San Benito County,1.0
2020-03-14,023,Humboldt County,0.0
2020-03-14,065,Riverside County,0.0
2020-03-14,029,Kern County,0.0
2020-03-14,011,Colusa County,0.0
2020-03-14,015,Del Norte County,0.0
2020-03-14,049,Modoc County,0.0
2020-03-14,019,Fresno County,0.0
2020-03-14,039,Madera County,0.0
2020-03-14,085,Santa Clara County,25.0
2020-03-14,103,Tehama County,0.0
2020-03-14,077,San Joaquin County,0.0
2020-03-14,001,Alameda County,0.0
2020-03-14,057,Nevada County,0.0
2020-03-14,007,Butte County,0.0
2020-03-14,047,Merced County,0.0
2020-03-14,107,Tulare County,0.0
2020-03-14,099,Stanislaus County,0.0
2020-03-14,059,Orange County,3.0
2020-03-14,025,Imperial County,0.0
2020-03-14,101,Sutter County,0.0
2020-03-14,005,Amador County,0.0
2020-03-14,033,Lake County,0.0
2020-03-14,063,Plumas County,0.0
2020-03-14,081,San Mateo County,1.0
2020-03-14,093,Siskiyou County,0.0
2020-03-14,087,Santa Cruz County,0.0
2020-03-14,021,Glenn County,0.0
2020-03-14,079,San Luis Obispo County,1.0
2020-03-15,091,Sierra County,0.0
2020-03-15,067,Sacramento County,0.0
2020-03-15,083,Santa Barbara County,1.0
2020-03-15,009,Calaveras County,0.0
2020-03-15,111,Ventura County,0.0
2020-03-15,037,Los Angeles County,16.0
2020-03-15,097,Sonoma County,0.0
2020-03-15,031,Kings County,0.0
2020-03-15,073,San Diego County,23.0
2020-03-15,061,Placer County,0.0
2020-03-15,075,San Francisco County,0.0
2020-03-15,041,Marin County,4.0
2020-03-15,043,Mariposa County,0.0
2020-03-15,035,Lassen County,0.0
2020-03-15,055,Napa County,0.0
2020-03-15,089,Shasta County,0.0
2020-03-15,053,Monterey County,0.0
2020-03-15,105,Trinity County,0.0
2020-03-15,045,Mendocino County,0.0
2020-03-15,027,Inyo County,0.0
2020-03-15,051,Mono County,0.0
2020-03-15,109,Tuolumne County,0.0
2020-03-15,095,Solano County,0.0
2020-03-15,071,San Bernardino County,1.0
2020-03-15,013,Contra Costa County,0.0
2020-03-15,003,Alpine County,0.0
2020-03-15,017,El Dorado County,0.0
2020-03-15,113,Yolo County,0.0
2020-03-15,115,Yuba County,0.0
2020-03-15,069,San Benito County,0.0
2020-03-15,023,Humboldt County,0.0
2020-03-15,065,Riverside County,0.0
2020-03-15,029,Kern County,0.0
2020-03-15,011,Colusa County,0.0
2020-03-15,015,Del Norte County,0.0
2020-03-15,049,Modoc County,0.0
2020-03-15,019,Fresno County,0.0
2020-03-15,039,Madera County,0.0
2020-03-15,085,Santa Clara County,23.0
2020-03-15,103,Tehama County,0.0
2020-03-15,077,San Joaquin County,0.0
2020-03-15,001,Alameda County,11.0
2020-03-15,057,Nevada County,0.0
2020-03-15,007,Butte County,0.0
2020-03-15,047,Merced County,0.0
2020-03-15,107,Tulare County,0.0
2020-03-15,099,Stanislaus County,0.0
2020-03-15,059,Orange County,4.0
2020-03-15,025,Imperial County,0.0
2020-03-15,101,Sutter County,0.0
2020-03-15,005,Amador County,0.0
2020-03-15,033,Lake County,0.0
2020-03-15,063,Plumas County,0.0
2020-03-15,081,San Mateo County,0.0
2020-03-15,093,Siskiyou County,0.0
2020-03-15,087,Santa Cruz County,0.0
2020-03-15,021,Glenn County,0.0
2020-03-15,079,San Luis Obispo County,1.0
2020-03-16,091,Sierra County,0.0
2020-03-16,067,Sacramento County,0.0
2020-03-16,083,Santa Barbara County,0.0
2020-03-16,009,Calaveras County,0.0
2020-03-16,111,Ventura County,0.0
2020-03-16,037,Los Angeles County,0.0
2020-03-16,097,Sonoma County,0.0
2020-03-16,031,Kings County,0.0
2020-03-16,073,San Diego County,16.0
2020-03-16,061,Placer County,0.0
2020-03-16,075,San Francisco County,0.0
2020-03-16,041,Marin County,0.0
2020-03-16,043,Mariposa County,0.0
2020-03-16,035,Lassen County,0.0
2020-03-16,055,Napa County,0.0
2020-03-16,089,Shasta County,0.0
2020-03-16,053,Monterey County,0.0
2020-03-16,105,Trinity County,0.0
2020-03-16,045,Mendocino County,0.0
2020-03-16,027,Inyo County,0.0
2020-03-16,051,Mono County,0.0
2020-03-16,109,Tuolumne County,0.0
2020-03-16,095,Solano County,0.0
2020-03-16,071,San Bernardino County,0.0
2020-03-16,013,Contra Costa County,5.0
2020-03-16,003,Alpine County,0.0
2020-03-16,017,El Dorado County,0.0
2020-03-16,113,Yolo County,0.0
2020-03-16,115,Yuba County,0.0
2020-03-16,069,San Benito County,0.0
2020-03-16,023,Humboldt County,0.0
2020-03-16,065,Riverside County,0.0
2020-03-16,029,Kern County,0.0
2020-03-16,011,Colusa County,0.0
2020-03-16,015,Del Norte County,0.0
2020-03-16,049,Modoc County,0.0
2020-03-16,019,Fresno County,0.0
2020-03-16,039,Madera County,0.0
2020-03-16,085,Santa Clara County,0.0
2020-03-16,103,Tehama County,0.0
2020-03-16,077,San Joaquin County,0.0
2020-03-16,001,Alameda County,3.0
2020-03-16,057,Nevada County,1.0
2020-03-16,007,Butte County,0.0
2020-03-16,047,Merced County,0.0
2020-03-16,107,Tulare County,1.0
2020-03-16,099,Stanislaus County,1.0
2020-03-16,059,Orange County,0.0
2020-03-16,025,Imperial County,0.0
2020-03-16,101,Sutter County,0.0
2020-03-16,005,Amador County,0.0
2020-03-16,033,Lake County,0.0
2020-03-16,063,Plumas County,0.0
2020-03-16,081,San Mateo County,9.0
2020-03-16,093,Siskiyou County,0.0
2020-03-16,087,Santa Cruz County,5.0
2020-03-16,021,Glenn County,0.0
2020-03-16,079,San Luis Obispo County,1.0
2020-03-17,091,Sierra County,0.0
2020-03-17,067,Sacramento County,0.0
2020-03-17,083,Santa Barbara County,0.0
2020-03-17,009,Calaveras County,0.0
2020-03-17,111,Ventura County,0.0
2020-03-17,037,Los Angeles County,0.0
2020-03-17,097,Sonoma County,0.0
2020-03-17,031,Kings County,0.0
2020-03-17,073,San Diego County,0.0
2020-03-17,061,Placer County,0.0
2020-03-17,075,San Francisco County,0.0
2020-03-17,041,Marin County,0.0
2020-03-17,043,Mariposa County,0.0
2020-03-17,035,Lassen County,0.0
2020-03-17,055,Napa County,0.0
2020-03-17,089,Shasta County,0.0
2020-03-17,053,Monterey County,0.0
2020-03-17,105,Trinity County,0.0
2020-03-17,045,Mendocino County,0.0
2020-03-17,027,Inyo County,0.0
2020-03-17,051,Mono County,0.0
2020-03-17,109,Tuolumne County,0.0
2020-03-17,095,Solano County,0.0
2020-03-17,071,San Bernardino County,0.0
2020-03-17,013,Contra Costa County,0.0
2020-03-17,003,Alpine County,0.0
2020-03-17,017,El Dorado County,0.0
2020-03-17,113,Yolo County,0.0
2020-03-17,115,Yuba County,0.0
2020-03-17,069,San Benito County,0.0
2020-03-17,023,Humboldt County,0.0
2020-03-17,065,Riverside County,0.0
2020-03-17,029,Kern County,0.0
2020-03-17,011,Colusa County,0.0
2020-03-17,015,Del Norte County,0.0
2020-03-17,049,Modoc County,0.0
2020-03-17,019,Fresno County,0.0
2020-03-17,039,Madera County,0.0
2020-03-17,085,Santa Clara County,0.0
2020-03-17,103,Tehama County,0.0
2020-03-17,077,San Joaquin County,0.0
2020-03-17,001,Alameda County,0.0
2020-03-17,057,Nevada County,0.0
2020-03-17,007,Butte County,0.0
2020-03-17,047,Merced County,0.0
2020-03-17,107,Tulare County,0.0
2020-03-17,099,Stanislaus County,0.0
2020-03-17,059,Orange County,0.0
2020-03-17,025,Imperial County,0.0
2020-03-17,101,Sutter County,0.0
2020-03-17,005,Amador County,0.0
2020-03-17,033,Lake County,0.0
2020-03-17,063,Plumas County,0.0
2020-03-17,081,San Mateo County,0.0
2020-03-17,093,Siskiyou County,0.0
2020-03-17,087,Santa Cruz County,0.0
2020-03-17,021,Glenn County,0.0
2020-03-17,079,San Luis Obispo County,0.0
2020-03-18,091,Sierra County,0.0
2020-03-18,067,Sacramento County,0.0
2020-03-18,083,Santa Barbara County,0.0
2020-03-18,009,Calaveras County,0.0
2020-03-18,111,Ventura County,0.0
2020-03-18,037,Los Angeles County,0.0
2020-03-18,097,Sonoma County,0.0
2020-03-18,031,Kings County,0.0
2020-03-18,073,San Diego County,0.0
2020-03-18,061,Placer County,0.0
2020-03-18,075,San Francisco County,0.0
2020-03-18,041,Marin County,0.0
2020-03-18,043,Mariposa County,0.0
2020-03-18,035,Lassen County,0.0
2020-03-18,055,Napa County,0.0
2020-03-18,089,Shasta County,0.0
2020-03-18,053,Monterey County,0.0
2020-03-18,105,Trinity County,0.0
2020-03-18,045,Mendocino County,0.0
2020-03-18,027,Inyo County,0.0
2020-03-18,051,Mono County,0.0
2020-03-18,109,Tuolumne County,0.0
2020-03-18,095,Solano County,0.0
2020-03-18,071,San Bernardino County,0.0
2020-03-18,013,Contra Costa County,0.0
2020-03-18,003,Alpine County,0.0
2020-03-18,017,El Dorado County,0.0
2020-03-18,113,Yolo County,0.0
2020-03-18,115,Yuba County,0.0
2020-03-18,069,San Benito County,0.0
2020-03-18,023,Humboldt County,0.0
2020-03-18,065,Riverside County,0.0
2020-03-18,029,Kern County,0.0
2020-03-18,011,Colusa County,0.0
2020-03-18,015,Del Norte County,0.0
2020-03-18,049,Modoc County,0.0
2020-03-18,019,Fresno County,0.0
2020-03-18,039,Madera County,0.0
2020-03-18,085,Santa Clara County,0.0
2020-03-18,103,Tehama County,0.0
2020-03-18,077,San Joaquin County,0.0
2020-03-18,001,Alameda County,0.0
2020-03-18,057,Nevada County,0.0
2020-03-18,007,Butte County,0.0
2020-03-18,047,Merced County,0.0
2020-03-18,107,Tulare County,0.0
2020-03-18,099,Stanislaus County,0.0
2020-03-18,059,Orange County,0.0
2020-03-18,025,Imperial County,0.0
2020-03-18,101,Sutter County,0.0
2020-03-18,005,Amador County,0.0
2020-03-18,033,Lake County,0.0
2020-03-18,063,Plumas County,0.0
2020-03-18,081,San Mateo County,0.0
2020-03-18,093,Siskiyou County,0.0
2020-03-18,087,Santa Cruz County,0.0
2020-03-18,021,Glenn County,0.0
2020-03-18,079,San Luis Obispo County,0.0
2020-03-19,091,Sierra County,0.0
2020-03-19,067,Sacramento County,0.0
2020-03-19,083,Santa Barbara County,0.0
2020-03-19,009,Calaveras County,0.0
2020-03-19,111,Ventura County,0.0
2020-03-19,037,Los Angeles County,0.0
2020-03-19,097,Sonoma County,0.0
2020-03-19,031,Kings County,0.0
2020-03-19,073,San Diego County,0.0
2020-03-19,061,Placer County,0.0
2020-03-19,075,San Francisco County,0.0
2020-03-19,041,Marin County,0.0
2020-03-19,043,Mariposa County,0.0
2020-03-19,035,Lassen County,0.0
2020-03-19,055,Napa County,0.0
2020-03-19,089,Shasta County,0.0
2020-03-19,053,Monterey County,0.0
2020-03-19,105,Trinity County,0.0
2020-03-19,045,Mendocino County,0.0
2020-03-19,027,Inyo County,0.0
2020-03-19,051,Mono County,0.0
2020-03-19,109,Tuolumne County,0.0
2020-03-19,095,Solano County,0.0
2020-03-19,071,San Bernardino County,0.0
2020-03-19,013,Contra Costa County,0.0
2020-03-19,003,Alpine County,0.0
2020-03-19,017,El Dorado County,0.0
2020-03-19,113,Yolo County,0.0
2020-03-19,115,Yuba County,0.0
2020-03-19,069,San Benito County,0.0
2020-03-19,023,Humboldt County,0.0
2020-03-19,065,Riverside County,0.0
2020-03-19,029,Kern County,0.0
2020-03-19,011,Colusa County,0.0
2020-03-19,015,Del Norte County,0.0
2020-03-19,049,Modoc County,0.0
2020-03-19,019,Fresno County,0.0
2020-03-19,039,Madera County,0.0
2020-03-19,085,Santa Clara County,0.0
2020-03-19,103,Tehama County,0.0
2020-03-19,077,San Joaquin County,0.0
2020-03-19,001,Alameda County,0.0
2020-03-19,057,Nevada County,0.0
2020-03-19,007,Butte County,0.0
2020-03-19,047,Merced County,0.0
2020-03-19,107,Tulare County,0.0
2020-03-19,099,Stanislaus County,0.0
2020-03-19,059,Orange County,0.0
2020-03-19,025,Imperial County,0.0
2020-03-19,101,Sutter County,0.0
2020-03-19,005,Amador County,0.0
2020-03-19,033,Lake County,0.0
2020-03-19,063,Plumas County,0.0
2020-03-19,081,San Mateo County,0.0
2020-03-19,093,Siskiyou County,0.0
2020-03-19,087,Santa Cruz County,0.0
2020-03-19,021,Glenn County,0.0
2020-03-19,079,San Luis Obispo County,0.0
2020-03-20,091,Sierra County,0.0
2020-03-20,067,Sacramento County,0.0
2020-03-20,083,Santa Barbara County,0.0
2020-03-20,009,Calaveras County,0.0
2020-03-20,111,Ventura County,0.0
2020-03-20,037,Los Angeles County,0.0
2020-03-20,097,Sonoma County,0.0
2020-03-20,031,Kings County,0.0
2020-03-20,073,San Diego County,0.0
2020-03-20,061,Placer County,0.0
2020-03-20,075,San Francisco County,0.0
2020-03-20,041,Marin County,0.0
2020-03-20,043,Mariposa County,0.0
2020-03-20,035,Lassen County,0.0
2020-03-20,055,Napa County,0.0
2020-03-20,089,Shasta County,0.0
2020-03-20,053,Monterey County,0.0
2020-03-20,105,Trinity County,0.0
2020-03-20,045,Mendocino County,0.0
2020-03-20,027,Inyo County,0.0
2020-03-20,051,Mono County,0.0
2020-03-20,109,Tuolumne County,0.0
2020-03-20,095,Solano County,0.0
2020-03-20,071,San Bernardino County,0.0
2020-03-20,013,Contra Costa County,0.0
2020-03-20,003,Alpine County,0.0
2020-03-20,017,El Dorado County,0.0
2020-03-20,113,Yolo County,0.0
2020-03-20,115,Yuba County,0.0
2020-03-20,069,San Benito County,0.0
2020-03-20,023,Humboldt County,0.0
2020-03-20,065,Riverside County,0.0
2020-03-20,029,Kern County,0.0
2020-03-20,011,Colusa County,0.0
2020-03-20,015,Del Norte County,0.0
2020-03-20,049,Modoc County,0.0
2020-03-20,019,Fresno County,0.0
2020-03-20,039,Madera County,0.0
2020-03-20,085,Santa Clara County,0.0
2020-03-20,103,Tehama County,0.0
2020-03-20,077,San Joaquin County,0.0
2020-03-20,001,Alameda County,0.0
2020-03-20,057,Nevada County,0.0
2020-03-20,007,Butte County,0.0
2020-03-20,047,Merced County,0.0
2020-03-20,107,Tulare County,0.0
2020-03-20,099,Stanislaus County,0.0
2020-03-20,059,Orange County,0.0
2020-03-20,025,Imperial County,0.0
2020-03-20,101,Sutter County,0.0
2020-03-20,005,Amador County,0.0
2020-03-20,033,Lake County,0.0
2020-03-20,063,Plumas County,0.0
2020-03-20,081,San Mateo County,0.0
2020-03-20,093,Siskiyou County,0.0
2020-03-20,087,Santa Cruz County,0.0
2020-03-20,021,Glenn County,0.0
2020-03-20,079,San Luis Obispo County,0.0
2020-03-21,091,Sierra County,0.0
2020-03-21,067,Sacramento County,0.0
2020-03-21,083,Santa Barbara County,0.0
2020-03-21,009,Calaveras County,0.0
2020-03-21,111,Ventura County,0.0
2020-03-21,037,Los Angeles County,0.0
2020-03-21,097,Sonoma County,0.0
2020-03-21,031,Kings County,0.0
2020-03-21,073,San Diego County,0.0
2020-03-21,061,Placer County,0.0
2020-03-21,075,San Francisco County,0.0
2020-03-21,041,Marin County,0.0
2020-03-21,043,Mariposa County,0.0
2020-03-21,035,Lassen County,0.0
2020-03-21,055,Napa County,0.0
2020-03-21,089,Shasta County,0.0
2020-03-21,053,Monterey County,0.0
2020-03-21,105,Trinity County,0.0
2020-03-21,045,Mendocino County,0.0
2020-03-21,027,Inyo County,0.0
2020-03-21,051,Mono County,0.0
2020-03-21,109,Tuolumne County,0.0
2020-03-21,095,Solano County,0.0
2020-03-21,071,San Bernardino County,0.0
2020-03-21,013,Contra Costa County,0.0
2020-03-21,003,Alpine County,0.0
2020-03-21,017,El Dorado County,0.0
2020-03-21,113,Yolo County,0.0
2020-03-21,115,Yuba County,0.0
2020-03-21,069,San Benito County,0.0
2020-03-21,023,Humboldt County,0.0
2020-03-21,065,Riverside County,0.0
2020-03-21,029,Kern County,0.0
2020-03-21,011,Colusa County,0.0
2020-03-21,015,Del Norte County,0.0
2020-03-21,049,Modoc County,0.0
2020-03-21,019,Fresno County,0.0
2020-03-21,039,Madera County,0.0
2020-03-21,085,Santa Clara County,0.0
2020-03-21,103,Tehama County,0.0
2020-03-21,077,San Joaquin County,0.0
2020-03-21,001,Alameda County,0.0
2020-03-21,057,Nevada County,0.0
2020-03-21,007,Butte County,0.0
2020-03-21,047,Merced County,0.0
2020-03-21,107,Tulare County,0.0
2020-03-21,099,Stanislaus County,0.0
2020-03-21,059,Orange County,0.0
2020-03-21,025,Imperial County,0.0
2020-03-21,101,Sutter County,0.0
2020-03-21,005,Amador County,0.0
2020-03-21,033,Lake County,0.0
2020-03-21,063,Plumas County,0.0
2020-03-21,081,San Mateo County,0.0
2020-03-21,093,Siskiyou County,0.0
2020-03-21,087,Santa Cruz County,0.0
2020-03-21,021,Glenn County,0.0
2020-03-21,079,San Luis Obispo County,0.0
2020-03-22,091,Sierra County,0.0
2020-03-22,067,Sacramento County,0.0
2020-03-22,083,Santa Barbara County,0.0
2020-03-22,009,Calaveras County,0.0
2020-03-22,111,Ventura County,0.0
2020-03-22,037,Los Angeles County,0.0
2020-03-22,097,Sonoma County,0.0
2020-03-22,031,Kings County,0.0
2020-03-22,073,San Diego County,0.0
2020-03-22,061,Placer County,0.0
2020-03-22,075,San Francisco County,0.0
2020-03-22,041,Marin County,0.0
2020-03-22,043,Mariposa County,0.0
2020-03-22,035,Lassen County,0.0
2020-03-22,055,Napa County,0.0
2020-03-22,089,Shasta County,0.0
2020-03-22,053,Monterey County,0.0
2020-03-22,105,Trinity County,0.0
2020-03-22,045,Mendocino County,0.0
2020-03-22,027,Inyo County,0.0
2020-03-22,051,Mono County,0.0
2020-03-22,109,Tuolumne County,0.0
2020-03-22,095,Solano County,0.0
2020-03-22,071,San Bernardino County,0.0
2020-03-22,013,Contra Costa County,0.0
2020-03-22,003,Alpine County,0.0
2020-03-22,017,El Dorado County,0.0
2020-03-22,113,Yolo County,0.0
2020-03-22,115,Yuba County,0.0
2020-03-22,069,San Benito County,0.0
2020-03-22,023,Humboldt County,0.0
2020-03-22,065,Riverside County,0.0
2020-03-22,029,Kern County,0.0
2020-03-22,011,Colusa County,0.0
2020-03-22,015,Del Norte County,0.0
2020-03-22,049,Modoc County,0.0
2020-03-22,019,Fresno County,0.0
2020-03-22,039,Madera County,0.0
2020-03-22,085,Santa Clara County,0.0
2020-03-22,103,Tehama County,0.0
2020-03-22,077,San Joaquin County,0.0
2020-03-22,001,Alameda County,0.0
2020-03-22,057,Nevada County,0.0
2020-03-22,007,Butte County,0.0
2020-03-22,047,Merced County,0.0
2020-03-22,107,Tulare County,0.0
2020-03-22,099,Stanislaus County,0.0
2020-03-22,059,Orange County,0.0
2020-03-22,025,Imperial County,0.0
2020-03-22,101,Sutter County,0.0
2020-03-22,005,Amador County,0.0
2020-03-22,033,Lake County,0.0
2020-03-22,063,Plumas County,0.0
2020-03-22,081,San Mateo County,0.0
2020-03-22,093,Siskiyou County,0.0
2020-03-22,087,Santa Cruz County,0.0
2020-03-22,021,Glenn County,0.0
2020-03-22,079,San Luis Obispo County,0.0
