fips,county,state,date,cases,deaths,data_input_date,edited,source,notes
06071,​San Bernardino,California,4/1/2020,254,6,4/1/2020 5:49 PM,y,http://wp.sbcounty.gov/dph/coronavirus/,
06073,​San Diego,California,4/1/2020,849,15,4/1/2020 5:35 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,4/1/2020,434,7,4/1/2020 4:47 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,4/1/2020,161,8,4/1/2020 5:51 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,4/1/2020,83,0,4/1/2020 4:47 PM,y,https://www.emergencyslo.org/en/covid19.aspx,
06081,​San Mateo,California,4/1/2020,388,10,4/1/2020 4:47 PM,y,https://www.smchealth.org/coronavirus,
06083,​Santa Barbara,California,4/1/2020,111,1,4/1/2020 10:41 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,4/1/2020,956,32,4/1/2020 4:47 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/home.aspx,
06087,Santa Cruz​,California,4/1/2020,54,1,4/1/2020 4:47 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,4/1/2020,7,1,4/1/2020 4:47 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,4/1/2020,0,0,4/1/2020 4:47 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,4/1/2020,3,0,4/1/2020 4:47 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,4/1/2020,54,0,4/1/2020 4:47 PM,y,http://www.solanocounty.com/depts/ph/ncov.asp,
06097,​Sonoma,California,4/1/2020,91,1,4/1/2020 4:47 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,4/1/2020,44,0,4/1/2020 5:55 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,4/1/2020,11,1,4/1/2020 4:47 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,4/1/2020,0,0,4/1/2020 4:47 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/#current-events,
06105,​Trinity,California,4/1/2020,0,0,4/1/2020 4:47 PM,y,https://www.trinitycounty.org/coronavirus-updates,
06107,​Tulare,California,4/1/2020,59,2,4/1/2020 4:47 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,4/1/2020,1,0,4/1/2020 4:47 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,4/1/2020,160,5,4/1/2020 4:47 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,4/1/2020,28,1,4/1/2020 4:47 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019/dashboard-and-documents,
06115,Yuba,California,4/1/2020,7,0,4/1/2020 4:47 PM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,3/31/2020,313,7,3/31/2020 7:26 PM,y,http://www.acphd.org/2019-ncov.aspx,
06003,​Alpine,California,3/31/2020,1,0,3/31/2020 7:26 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,3/31/2020,2,0,3/31/2020 7:26 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,3/31/2020,8,0,3/31/2020 8:20 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,3/31/2020,3,0,3/31/2020 7:26 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,3/31/2020,1,0,3/31/2020 7:26 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,3/31/2020,222,3,3/31/2020 7:26 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,3/31/2020,0,0,3/31/2020 8:23 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,3/31/2020,18,0,3/31/2020 8:24 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19-Cases.aspx,
06019,​Fresno,California,3/31/2020,68,0,3/31/2020 8:25 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,3/31/2020,2,0,3/31/2020 8:25 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,3/31/2020,27,0,3/31/2020 8:28 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,3/31/2020,38,0,3/31/2020 8:29 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,3/31/2020,8,0,3/31/2020 8:31 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,3/31/2020,98,1,3/31/2020 8:31 PM,y,https://kernpublichealth.com/2019-novel-coronavirus/,
06031,​Kings,California,3/31/2020,4,0,3/31/2020 8:33 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,3/31/2020,0,0,3/31/2020 7:34 PM,y,http://health.co.lake.ca.us/Coronavirus.htm,
06035,​Lassen,California,3/31/2020,0,0,3/31/2020 7:34 PM,y,http://www.co.lassen.ca.us/dept/public-health/public-health,
06037,​Los Angeles,California,3/31/2020,"3,011",54,3/31/2020 7:34 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,3/31/2020,23,1,3/31/2020 7:34 PM,y,https://www.maderacounty.com/government/public-health/health-updates/corona-virus,
06041,​Marin,California,3/31/2020,107,5,3/31/2020 7:34 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,3/31/2020,0,0,3/31/2020 7:34 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,3/31/2020,4,0,3/31/2020 7:34 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,3/31/2020,10,0,3/31/2020 7:34 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,3/31/2020,0,0,3/31/2020 7:34 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,3/31/2020,13,1,3/31/2020 7:34 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,3/31/2020,42,2,3/31/2020 7:34 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,3/31/2020,15,0,3/31/2020 7:34 PM,y,https://legacy.livestories.com/s/v2/coronavirus-report-for-napa-county-ca/9065d62d-f5a6-445f-b2a9-b7cf30b846dd/,
06057,​Nevada,California,3/31/2020,21,0,3/31/2020 7:34 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,3/31/2020,502,7,3/31/2020 7:34 PM,y,http://www.ochealthinfo.com/phs/about/epidasmt/epi/dip/prevention/novel_coronavirus,
06061,​Placer,California,3/31/2020,67,2,3/31/2020 7:34 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,3/31/2020,1,0,3/31/2020 7:34 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,3/31/2020,371,13,3/31/2020 7:34 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,3/31/2020,224,7,3/31/2020 7:34 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,3/31/2020,21,1,3/31/2020 7:34 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,3/31/2020,183,6,3/31/2020 7:34 PM,y,http://wp.sbcounty.gov/dph/coronavirus/,
06073,​San Diego,California,3/31/2020,734,9,3/31/2020 7:34 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,3/31/2020,397,6,3/31/2020 7:34 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,3/31/2020,151,8,3/31/2020 7:48 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,3/31/2020,80,0,3/31/2020 7:48 PM,y,https://www.emergencyslo.org/en/covid19.aspx,
06081,​San Mateo,California,3/31/2020,309,10,3/31/2020 7:48 PM,y,https://www.smchealth.org/coronavirus,
06083,​Santa Barbara,California,3/31/2020,99,0,3/31/2020 7:48 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,3/31/2020,890,30,3/31/2020 7:48 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/dashboard.aspx,
06087,Santa Cruz​,California,3/31/2020,49,1,3/31/2020 7:48 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,3/31/2020,6,1,3/31/2020 7:48 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,3/31/2020,0,0,3/31/2020 7:48 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,3/31/2020,3,0,3/31/2020 7:48 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,3/31/2020,49,0,3/31/2020 7:48 PM,y,http://www.solanocounty.com/depts/ph/ncov.asp,
06097,​Sonoma,California,3/31/2020,85,1,3/31/2020 7:48 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,3/31/2020,39,0,3/31/2020 7:48 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,3/31/2020,10,0,3/31/2020 7:48 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,3/31/2020,0,0,3/31/2020 7:48 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/#current-events,
06105,​Trinity,California,3/31/2020,0,0,3/31/2020 7:48 PM,y,https://www.trinitycounty.org/coronavirus-updates,
06107,​Tulare,California,3/31/2020,45,1,3/31/2020 7:48 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,3/31/2020,1,0,3/31/2020 7:48 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,3/31/2020,149,5,3/31/2020 7:48 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,3/31/2020,25,1,3/31/2020 7:48 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019,
06115,Yuba,California,3/31/2020,7,0,3/31/2020 7:48 PM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,3/30/2020,283,7,3/30/2020 5:40 PM,y,http://www.acphd.org/2019-ncov.aspx,
06003,​Alpine,California,3/30/2020,1,0,3/30/3030 5:42 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,3/30/2020,2,0,3/30/2020 5:43 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,3/30/2020,8,0,3/30/2020 5:49 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,3/30/2020,3,0,3/30/2020 5:49 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,3/30/2020,1,0,3/30/2020 5:50 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,3/30/2020,187,3,3/30/2020 5:51 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,3/30/2020,0,0,3/30/2020 5:51 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,3/30/2020,15,0,3/30/2020 5:51 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19-Cases.aspx,
06019,​Fresno,California,3/30/2020,53,0,3/30/2020 5:52 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,3/30/2020,2,0,3/30/2020 5:53 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,3/30/2020,21,0,3/30/2020 5:54 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,3/30/2020,33,0,3/30/2020 5:55 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,3/30/2020,8,0,3/30/2020 5:56 PM,y,https://www.inyocounty.us/covid-19/local-updates,
06029,​Kern,California,3/30/2020,74,1,3/30/2020 5:57 PM,y,https://kernpublichealth.com/2019-novel-coronavirus/,
06031,​Kings,California,3/30/2020,2,0,3/30/2020 6:10 PM,y,https://www.countyofkings.com/departments/health-welfare/public-health/coronavirus-disease-2019-covid-19,
06033,​Lake,California,3/30/2020,0,0,3/30/2020 6:15 PM,y,http://health.co.lake.ca.us/Coronavirus.htm,
06035,​Lassen,California,3/30/2020,0,0,3/30/2020 6:18 PM,y,http://www.co.lassen.ca.us/dept/public-health/public-health,
06037,​Los Angeles,California,3/30/2020,"2,474",54,3/30/2020 6:19 PM,y,http://publichealth.lacounty.gov/media/Coronavirus/,
06039,​Madera,California,3/30/2020,21,1,3/30/2020 6:25 PM,y,https://www.maderacounty.com/government/public-health/health-updates/corona-virus,
06041,​Marin,California,3/30/2020,98,4,3/30/2020 6:28 PM,y,https://coronavirus.marinhhs.org/,
06043,​Mariposa,California,3/30/2020,0,0,3/30/2020 6:29 PM,y,https://www.mariposacounty.org/1592/COVID-19-Information,
06045,​Mendocino,California,3/30/2020,4,0,3/30/2020 6:29 PM,y,https://www.mendocinocounty.org/community/novel-coronavirus,
06047,​Merced,California,3/30/2020,9,0,3/30/2020 6:32 PM,y,https://www.co.merced.ca.us/3350/Coronavirus-Disease-2019,
06049,​Modoc,California,3/30/2020,0,0,3/30/2020 6:32 PM,y,https://www.facebook.com/pg/Modoc-County-Sheriffs-Office-153688004804447/posts/,
06051,​Mono,California,3/30/2020,13,0,3/30/2020 6:33 PM,y,https://coronavirus.monocounty.ca.gov/,
06053,​Monterey,California,3/30/2020,40,1,3/30/2020 6:34 PM,y,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/2019-novel-coronavirus-2019-ncov-local-data,
06055,​Napa,California,3/30/2020,14,0,3/30/2020 6:34 PM,y,https://legacy.livestories.com/s/v2/coronavirus-report-for-napa-county-ca/9065d62d-f5a6-445f-b2a9-b7cf30b846dd/,
06057,​Nevada,California,3/30/2020,18,0,3/30/2020 6:35 PM,y,https://www.mynevadacounty.com/2924/Coronavirus,
06059,​Orange,California,3/30/2020,464,4,3/30/2020 6:36 PM,y,http://www.ochealthinfo.com/phs/about/epidasmt/epi/dip/prevention/novel_coronavirus,
06061,​Placer,California,3/30/2020,57,2,3/30/2020 6:36 PM,y,https://www.placer.ca.gov/6448/Cases-in-Placer,
06063,​Plumas,California,3/30/2020,0,0,3/30/2020 6:37 PM,y,https://www.plumascounty.us/2669/Novel-Coronavirus-2019-COVID-19,
06065,​Riverside,California,3/30/2020,291,9,3/30/2020 6:37 PM,y,https://www.rivcoph.org/coronavirus,
06067,​Sacramento,California,3/30/2020,224,7,3/30/2020 6:38 PM,y,https://www.saccounty.net/COVID-19/Pages/default.aspx,
06069,​San Benito,California,3/30/2020,17,1,3/30/2020 6:40 PM,y,https://cosb.maps.arcgis.com/apps/opsdashboard/index.html#/1b049e2ea65043baafcf5361b5b07ddd,
06071,​San Bernardino,California,3/30/2020,111,3,3/30/2020 6:41 PM,y,http://wp.sbcounty.gov/dph/coronavirus/,
06073,​San Diego,California,3/30/2020,603,7,3/30/2020 6:42 PM,y,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/community_epidemiology/dc/2019-nCoV/status.html#Table,
06075,​San Francisco,California,3/30/2020,374,6,3/30/2020 6:42 PM,y,https://www.sfdph.org/dph/alerts/coronavirus.asp,
06077,​San Joaquin,California,3/30/2020,136,6,3/30/2020 6:43 PM,y,http://www.sjcphs.org/,
06079,San Luis Obispo​,California,3/30/2020,77,0,3/30/2020 6:43 PM,y,https://www.emergencyslo.org/en/covid19.aspx,
06081,​San Mateo,California,3/30/2020,309,6,3/30/2020 6:44 PM,y,https://www.smchealth.org/coronavirus,
06083,​Santa Barbara,California,3/30/2020,88,0,3/30/2020 6:45 PM,y,https://publichealthsbc.org/status-reports/,
06085,​Santa Clara,California,3/30/2020,848,28,3/30/2020 6:45 PM,y,https://www.sccgov.org/sites/phd/DiseaseInformation/novel-coronavirus/Pages/dashboard.aspx,
06087,Santa Cruz​,California,3/30/2020,45,1,3/30/2020 6:46 PM,y,https://www.santacruzhealth.org/HSAHome/HSADivisions/PublicHealth/CommunicableDiseaseControl/Coronavirus.aspx,
06089,​Shasta,California,3/30/2020,6,1,3/30/2020 6:48 PM,y,https://www.co.shasta.ca.us/index/hhsa/health-safety/current-heath-concerns/coronavirus,
06091,​Sierra,California,3/30/2020,0,0,3/30/2020 6:49 PM,y,http://sierracounty.ca.gov/582/Coronavirus-COVID-19,
06093,​Siskiyou,California,3/30/2020,3,0,3/30/2020 6:49 PM,y,https://www.co.siskiyou.ca.us/publichealth,
06095,​Solano,California,3/30/2020,43,0,3/30/2020 6:50 PM,y,http://www.solanocounty.com/depts/ph/ncov.asp,
06097,​Sonoma,California,3/30/2020,66,1,3/30/2020 6:51 PM,y,https://socoemergency.org/emergency/novel-coronavirus/novel-coronavirus-in-sonoma-county/,
06099,​Stanislaus,California,3/30/2020,33,0,3/30/2020 6:51 PM,y,http://www.schsa.org/PublicHealth/pages/corona-virus/,
06101,​Sutter,California,3/30/2020,9,0,3/30/2020 6:52 PM,y,https://www.suttercounty.org/doc/government/depts/cao/em/coronavirus,
06103,​Tehama,California,3/30/2020,0,0,3/30/2020 6:55 PM,y,https://www.tehamacohealthservices.net/services/communicable-diseases/#current-events,
06105,​Trinity,California,3/30/2020,0,0,3/30/2020 6:55 PM,y,https://www.trinitycounty.org/coronavirus-updates,
06107,​Tulare,California,3/30/2020,43,1,3/30/2020 6:56 PM,y,https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,
06109,​Tuolumne,California,3/30/2020,1,0,3/30/2020 6:56 PM,y,https://www.tuolumnecounty.ca.gov/250/Public-Health,
06111,​Ventura,California,3/30/2020,126,4,3/30/2020 6:58 PM,y,https://www.vcemergency.com/,
06113,​Yolo,California,3/30/2020,24,1,3/30/2020 6:58 PM,y,https://www.yolocounty.org/health-human-services/adults/communicable-disease-investigation-and-control/novel-coronavirus-2019,
06115,Yuba,California,3/30/2020,6,0,3/30/2020 6:58 PM,y,https://www.yuba.org/coronavirus/,
06001,​Alameda​,California,3/29/2020,270,7,3/29/2020 3:57 PM,y,"http://www.acphd.org/2019-ncov.aspx, https://www.cityofberkeley.info/coronavirus/","Includes Berkeley, which was last updated 10am 3/27/2020"
06003,​Alpine,California,3/29/2020,0,0,3/29/2020 4:02 PM,y,http://alpinecountyca.gov/Index.aspx?NID=516,
06005,​Amador,California,3/29/2020,2,0,3/29/2020 4:03 PM,y,https://www.amadorgov.org/services/public-health,
06007,​Butte,California,3/29/2020,5,0,3/29/2020 4:09 PM,y,http://www.buttecounty.net/publichealth/Home/fbclid/IwAR3fSGcPIbTuP9oMALIinPe68ft2E_vscQm2hDlGwwyilvdXog7KZwY9vTw,
06009,​Calaveras,California,3/29/2020,3,0,3/29/2020 4:11 PM,y,https://covid19.calaverasgov.us/,
06011,​Colusa,California,3/29/2020,1,0,3/29/2020 4:11 PM,y,http://www.countyofcolusa.org/99/Public-Health,
06013,​Contra Costa,California,3/29/2020,175,3,3/29/2020 4:13 PM,y,https://www.contracostahealth.org/,
06015,​Del Norte,California,3/29/2020,0,0,3/29/2020 4:14 PM,y,http://www.co.del-norte.ca.us/departments/health-human-services/public-health,
06017,​El Dorado,California,3/29/2020,12,0,3/29/2020 4:15 PM,y,https://www.edcgov.us/Government/hhsa/Pages/EDCCOVID-19-Cases.aspx,
06019,​Fresno,California,3/29/2020,43,0,3/29/2020 4:16 PM,y,https://www.co.fresno.ca.us/departments/public-health/covid-19,
06021,​Glenn,California,3/29/2020,1,0,3/29/2020 4:17 PM,y,https://www.countyofglenn.net/dept/health-human-services/public-health/covid-19,
06023,​Humboldt,California,3/29/2020,18,0,3/29/2020 4:18 PM,y,https://humboldtgov.org/2018/Humboldt-Health-Alert,
06025,​Imperial,California,3/29/2020,25,0,3/29/2020 4:18 PM,y,http://www.icphd.org/health-information-and-resources/healthy-facts/covid-19/,
06027,​Inyo,California,3/29/2020,8,0,3/29/2020 4:19 PM,y,https://www.inyocounty.us/covid-19/local-updates,
