date,fips,county,cases,deaths,notes
2020-03-10,54047,McDowell County,0,0,
2020-03-10,54055,Mercer County,0,0,
2020-03-10,54057,Mineral County,0,0,
2020-03-10,54059,Mingo County,0,0,
2020-03-10,54061,Monongalia County,0,0,
2020-03-10,54063,Monroe County,0,0,
2020-03-10,54065,Morgan County,0,0,
2020-03-10,54067,Nicholas County,0,0,
2020-03-10,54069,Ohio County,0,0,
2020-03-10,54071,Pendleton County,0,0,
2020-03-10,54073,Pleasants County,0,0,
2020-03-10,54075,Pocahontas County,0,0,
2020-03-10,54077,Preston County,0,0,
2020-03-10,54079,Putnam County,0,0,
2020-03-10,54081,Raleigh County,0,0,
2020-03-10,54083,Randolph County,0,0,
2020-03-10,54085,Ritchie County,0,0,
2020-03-10,54087,Roane County,0,0,
2020-03-10,54089,Summers County,0,0,
2020-03-10,54091,Taylor County,0,0,
2020-03-10,54093,Tucker County,0,0,
2020-03-10,54095,Tyler County,0,0,
2020-03-10,54097,Upshur County,0,0,
2020-03-10,54099,Wayne County,0,0,
2020-03-10,54101,Webster County,0,0,
2020-03-10,54103,Wetzel County,0,0,
2020-03-10,54105,Wirt County,0,0,
2020-03-10,54107,Wood County,0,0,
2020-03-10,54109,Wyoming County,0,0,
2020-03-11,54001,Barbour County,0,0,
2020-03-11,54003,Berkeley County,0,0,
2020-03-11,54005,Boone County,0,0,
2020-03-11,54007,Braxton County,0,0,
2020-03-11,54009,Brooke County,0,0,
2020-03-11,54011,Cabell County,0,0,
2020-03-11,54013,Calhoun County,0,0,
2020-03-11,54015,Clay County,0,0,
2020-03-11,54017,Doddridge County,0,0,
2020-03-11,54019,Fayette County,0,0,
2020-03-11,54021,Gilmer County,0,0,
2020-03-11,54023,Grant County,0,0,
2020-03-11,54025,Greenbrier County,0,0,
2020-03-11,54027,Hampshire County,0,0,
2020-03-11,54029,Hancock County,0,0,
2020-03-11,54031,Hardy County,0,0,
2020-03-11,54033,Harrison County,0,0,
2020-03-11,54035,Jackson County,0,0,
2020-03-11,54037,Jefferson County,0,0,
2020-03-11,54039,Kanawha County,0,0,
2020-03-11,54041,Lewis County,0,0,
2020-03-11,54043,Lincoln County,0,0,
2020-03-11,54045,Logan County,0,0,
2020-03-11,54049,Marion County,0,0,
2020-03-11,54051,Marshall County,0,0,
2020-03-11,54053,Mason County,0,0,
2020-03-11,54047,McDowell County,0,0,
2020-03-11,54055,Mercer County,0,0,
2020-03-11,54057,Mineral County,0,0,
2020-03-11,54059,Mingo County,0,0,
2020-03-11,54061,Monongalia County,0,0,
2020-03-11,54063,Monroe County,0,0,
2020-03-11,54065,Morgan County,0,0,
2020-03-11,54067,Nicholas County,0,0,
2020-03-11,54069,Ohio County,0,0,
2020-03-11,54071,Pendleton County,0,0,
2020-03-11,54073,Pleasants County,0,0,
2020-03-11,54075,Pocahontas County,0,0,
2020-03-11,54077,Preston County,0,0,
2020-03-11,54079,Putnam County,0,0,
2020-03-11,54081,Raleigh County,0,0,
2020-03-11,54083,Randolph County,0,0,
2020-03-11,54085,Ritchie County,0,0,
2020-03-11,54087,Roane County,0,0,
2020-03-11,54089,Summers County,0,0,
2020-03-11,54091,Taylor County,0,0,
2020-03-11,54093,Tucker County,0,0,
2020-03-11,54095,Tyler County,0,0,
2020-03-11,54097,Upshur County,0,0,
2020-03-11,54099,Wayne County,0,0,
2020-03-11,54101,Webster County,0,0,
2020-03-11,54103,Wetzel County,0,0,
2020-03-11,54105,Wirt County,0,0,
2020-03-11,54107,Wood County,0,0,
2020-03-11,54109,Wyoming County,0,0,
2020-03-12,54001,Barbour County,0,0,
2020-03-12,54003,Berkeley County,0,0,
2020-03-12,54005,Boone County,0,0,
2020-03-12,54007,Braxton County,0,0,
2020-03-12,54009,Brooke County,0,0,
2020-03-12,54011,Cabell County,0,0,
2020-03-12,54013,Calhoun County,0,0,
2020-03-12,54015,Clay County,0,0,
2020-03-12,54017,Doddridge County,0,0,
2020-03-12,54019,Fayette County,0,0,
2020-03-12,54021,Gilmer County,0,0,
2020-03-12,54023,Grant County,0,0,
2020-03-12,54025,Greenbrier County,0,0,
2020-03-12,54027,Hampshire County,0,0,
2020-03-12,54029,Hancock County,0,0,
2020-03-12,54031,Hardy County,0,0,
2020-03-12,54033,Harrison County,0,0,
2020-03-12,54035,Jackson County,0,0,
2020-03-12,54037,Jefferson County,0,0,
2020-03-12,54039,Kanawha County,0,0,
2020-03-12,54041,Lewis County,0,0,
2020-03-12,54043,Lincoln County,0,0,
2020-03-12,54045,Logan County,0,0,
2020-03-12,54049,Marion County,0,0,
2020-03-12,54051,Marshall County,0,0,
2020-03-12,54053,Mason County,0,0,
2020-03-12,54047,McDowell County,0,0,
2020-03-12,54055,Mercer County,0,0,
2020-03-12,54057,Mineral County,0,0,
2020-03-12,54059,Mingo County,0,0,
2020-03-12,54061,Monongalia County,0,0,
2020-03-12,54063,Monroe County,0,0,
2020-03-12,54065,Morgan County,0,0,
2020-03-12,54067,Nicholas County,0,0,
2020-03-12,54069,Ohio County,0,0,
2020-03-12,54071,Pendleton County,0,0,
2020-03-12,54073,Pleasants County,0,0,
2020-03-12,54075,Pocahontas County,0,0,
2020-03-12,54077,Preston County,0,0,
2020-03-12,54079,Putnam County,0,0,
2020-03-12,54081,Raleigh County,0,0,
2020-03-12,54083,Randolph County,0,0,
2020-03-12,54085,Ritchie County,0,0,
2020-03-12,54087,Roane County,0,0,
2020-03-12,54089,Summers County,0,0,
2020-03-12,54091,Taylor County,0,0,
2020-03-12,54093,Tucker County,0,0,
2020-03-12,54095,Tyler County,0,0,
2020-03-12,54097,Upshur County,0,0,
2020-03-12,54099,Wayne County,0,0,
2020-03-12,54101,Webster County,0,0,
2020-03-12,54103,Wetzel County,0,0,
2020-03-12,54105,Wirt County,0,0,
2020-03-12,54107,Wood County,0,0,
2020-03-12,54109,Wyoming County,0,0,
2020-03-13,54001,Barbour County,0,0,
2020-03-13,54003,Berkeley County,0,0,
2020-03-13,54005,Boone County,0,0,
2020-03-13,54007,Braxton County,0,0,
2020-03-13,54009,Brooke County,0,0,
2020-03-13,54011,Cabell County,0,0,
2020-03-13,54013,Calhoun County,0,0,
2020-03-13,54015,Clay County,0,0,
2020-03-13,54017,Doddridge County,0,0,
2020-03-13,54019,Fayette County,0,0,
2020-03-13,54021,Gilmer County,0,0,
2020-03-13,54023,Grant County,0,0,
2020-03-13,54025,Greenbrier County,0,0,
2020-03-13,54027,Hampshire County,0,0,
2020-03-13,54029,Hancock County,0,0,
2020-03-13,54031,Hardy County,0,0,
2020-03-13,54033,Harrison County,0,0,
2020-03-13,54035,Jackson County,0,0,
2020-03-13,54037,Jefferson County,0,0,
2020-03-13,54039,Kanawha County,0,0,
2020-03-13,54041,Lewis County,0,0,
2020-03-13,54043,Lincoln County,0,0,
2020-03-13,54045,Logan County,0,0,
2020-03-13,54049,Marion County,0,0,
2020-03-13,54051,Marshall County,0,0,
2020-03-13,54053,Mason County,0,0,
2020-03-13,54047,McDowell County,0,0,
2020-03-13,54055,Mercer County,0,0,
2020-03-13,54057,Mineral County,0,0,
2020-03-13,54059,Mingo County,0,0,
2020-03-13,54061,Monongalia County,0,0,
2020-03-13,54063,Monroe County,0,0,
2020-03-13,54065,Morgan County,0,0,
2020-03-13,54067,Nicholas County,0,0,
2020-03-13,54069,Ohio County,0,0,
2020-03-13,54071,Pendleton County,0,0,
2020-03-13,54073,Pleasants County,0,0,
2020-03-13,54075,Pocahontas County,0,0,
2020-03-13,54077,Preston County,0,0,
2020-03-13,54079,Putnam County,0,0,
2020-03-13,54081,Raleigh County,0,0,
2020-03-13,54083,Randolph County,0,0,
2020-03-13,54085,Ritchie County,0,0,
2020-03-13,54087,Roane County,0,0,
2020-03-13,54089,Summers County,0,0,
2020-03-13,54091,Taylor County,0,0,
2020-03-13,54093,Tucker County,0,0,
2020-03-13,54095,Tyler County,0,0,
2020-03-13,54097,Upshur County,0,0,
2020-03-13,54099,Wayne County,0,0,
2020-03-13,54101,Webster County,0,0,
2020-03-13,54103,Wetzel County,0,0,
2020-03-13,54105,Wirt County,0,0,
2020-03-13,54107,Wood County,0,0,
2020-03-13,54109,Wyoming County,0,0,
2020-03-14,54001,Barbour County,0,0,
2020-03-14,54003,Berkeley County,0,0,
2020-03-14,54005,Boone County,0,0,
2020-03-14,54007,Braxton County,0,0,
2020-03-14,54009,Brooke County,0,0,
2020-03-14,54011,Cabell County,0,0,
2020-03-14,54013,Calhoun County,0,0,
2020-03-14,54015,Clay County,0,0,
2020-03-14,54017,Doddridge County,0,0,
2020-03-14,54019,Fayette County,0,0,
2020-03-14,54021,Gilmer County,0,0,
2020-03-14,54023,Grant County,0,0,
2020-03-14,54025,Greenbrier County,0,0,
2020-03-14,54027,Hampshire County,0,0,
2020-03-14,54029,Hancock County,0,0,
2020-03-14,54031,Hardy County,0,0,
2020-03-14,54033,Harrison County,0,0,
2020-03-14,54035,Jackson County,0,0,
2020-03-14,54037,Jefferson County,0,0,
2020-03-14,54039,Kanawha County,0,0,
2020-03-14,54041,Lewis County,0,0,
2020-03-14,54043,Lincoln County,0,0,
2020-03-14,54045,Logan County,0,0,
2020-03-14,54049,Marion County,0,0,
2020-03-14,54051,Marshall County,0,0,
2020-03-14,54053,Mason County,0,0,
2020-03-14,54047,McDowell County,0,0,
2020-03-14,54055,Mercer County,0,0,
2020-03-14,54057,Mineral County,0,0,
2020-03-14,54059,Mingo County,0,0,
2020-03-14,54061,Monongalia County,0,0,
2020-03-14,54063,Monroe County,0,0,
2020-03-14,54065,Morgan County,0,0,
2020-03-14,54067,Nicholas County,0,0,
2020-03-14,54069,Ohio County,0,0,
2020-03-14,54071,Pendleton County,0,0,
2020-03-14,54073,Pleasants County,0,0,
2020-03-14,54075,Pocahontas County,0,0,
2020-03-14,54077,Preston County,0,0,
2020-03-14,54079,Putnam County,0,0,
2020-03-14,54081,Raleigh County,0,0,
2020-03-14,54083,Randolph County,0,0,
2020-03-14,54085,Ritchie County,0,0,
2020-03-14,54087,Roane County,0,0,
2020-03-14,54089,Summers County,0,0,
2020-03-14,54091,Taylor County,0,0,
2020-03-14,54093,Tucker County,0,0,
2020-03-14,54095,Tyler County,0,0,
2020-03-14,54097,Upshur County,0,0,
2020-03-14,54099,Wayne County,0,0,
2020-03-14,54101,Webster County,0,0,
2020-03-14,54103,Wetzel County,0,0,
2020-03-14,54105,Wirt County,0,0,
2020-03-14,54107,Wood County,0,0,
2020-03-14,54109,Wyoming County,0,0,
2020-03-15,54001,Barbour County,0,0,
2020-03-15,54003,Berkeley County,0,0,
2020-03-15,54005,Boone County,0,0,
2020-03-15,54007,Braxton County,0,0,
2020-03-15,54009,Brooke County,0,0,
2020-03-15,54011,Cabell County,0,0,
2020-03-15,54013,Calhoun County,0,0,
2020-03-15,54015,Clay County,0,0,
2020-03-15,54017,Doddridge County,0,0,
2020-03-15,54019,Fayette County,0,0,
2020-03-15,54021,Gilmer County,0,0,
2020-03-15,54023,Grant County,0,0,
2020-03-15,54025,Greenbrier County,0,0,
2020-03-15,54027,Hampshire County,0,0,
2020-03-15,54029,Hancock County,0,0,
2020-03-15,54031,Hardy County,0,0,
2020-03-15,54033,Harrison County,0,0,
2020-03-15,54035,Jackson County,0,0,
2020-03-15,54037,Jefferson County,0,0,
2020-03-15,54039,Kanawha County,0,0,
2020-03-15,54041,Lewis County,0,0,
2020-03-15,54043,Lincoln County,0,0,
2020-03-15,54045,Logan County,0,0,
2020-03-15,54049,Marion County,0,0,
2020-03-15,54051,Marshall County,0,0,
2020-03-15,54053,Mason County,0,0,
2020-03-15,54047,McDowell County,0,0,
2020-03-15,54055,Mercer County,0,0,
2020-03-15,54057,Mineral County,0,0,
2020-03-15,54059,Mingo County,0,0,
2020-03-15,54061,Monongalia County,0,0,
2020-03-15,54063,Monroe County,0,0,
2020-03-15,54065,Morgan County,0,0,
2020-03-15,54067,Nicholas County,0,0,
2020-03-15,54069,Ohio County,0,0,
2020-03-15,54071,Pendleton County,0,0,
2020-03-15,54073,Pleasants County,0,0,
2020-03-15,54075,Pocahontas County,0,0,
2020-03-15,54077,Preston County,0,0,
2020-03-15,54079,Putnam County,0,0,
2020-03-15,54081,Raleigh County,0,0,
2020-03-15,54083,Randolph County,0,0,
2020-03-15,54085,Ritchie County,0,0,
2020-03-15,54087,Roane County,0,0,
2020-03-15,54089,Summers County,0,0,
2020-03-15,54091,Taylor County,0,0,
2020-03-15,54093,Tucker County,0,0,
2020-03-15,54095,Tyler County,0,0,
2020-03-15,54097,Upshur County,0,0,
2020-03-15,54099,Wayne County,0,0,
2020-03-15,54101,Webster County,0,0,
2020-03-15,54103,Wetzel County,0,0,
2020-03-15,54105,Wirt County,0,0,
2020-03-15,54107,Wood County,0,0,
2020-03-15,54109,Wyoming County,0,0,
2020-03-16,54001,Barbour County,0,0,
2020-03-16,54003,Berkeley County,0,0,
2020-03-16,54005,Boone County,0,0,
2020-03-16,54007,Braxton County,0,0,
2020-03-16,54009,Brooke County,0,0,
2020-03-16,54011,Cabell County,0,0,
2020-03-16,54013,Calhoun County,0,0,
2020-03-16,54015,Clay County,0,0,
2020-03-16,54017,Doddridge County,0,0,
2020-03-16,54019,Fayette County,0,0,
2020-03-16,54021,Gilmer County,0,0,
2020-03-16,54023,Grant County,0,0,
2020-03-16,54025,Greenbrier County,0,0,
2020-03-16,54027,Hampshire County,0,0,
2020-03-16,54029,Hancock County,0,0,
2020-03-16,54031,Hardy County,0,0,
2020-03-16,54033,Harrison County,0,0,
2020-03-16,54035,Jackson County,0,0,
2020-03-16,54037,Jefferson County,0,0,
2020-03-16,54039,Kanawha County,0,0,
2020-03-16,54041,Lewis County,0,0,
2020-03-16,54043,Lincoln County,0,0,
2020-03-16,54045,Logan County,0,0,
2020-03-16,54049,Marion County,0,0,
2020-03-16,54051,Marshall County,0,0,
2020-03-16,54053,Mason County,0,0,
2020-03-16,54047,McDowell County,0,0,
2020-03-16,54055,Mercer County,0,0,
2020-03-16,54057,Mineral County,0,0,
2020-03-16,54059,Mingo County,0,0,
2020-03-16,54061,Monongalia County,0,0,
2020-03-16,54063,Monroe County,0,0,
2020-03-16,54065,Morgan County,0,0,
2020-03-16,54067,Nicholas County,0,0,
2020-03-16,54069,Ohio County,0,0,
2020-03-16,54071,Pendleton County,0,0,
2020-03-16,54073,Pleasants County,0,0,
2020-03-16,54075,Pocahontas County,0,0,
2020-03-16,54077,Preston County,0,0,
2020-03-16,54079,Putnam County,0,0,
2020-03-16,54081,Raleigh County,0,0,
2020-03-16,54083,Randolph County,0,0,
2020-03-16,54085,Ritchie County,0,0,
2020-03-16,54087,Roane County,0,0,
2020-03-16,54089,Summers County,0,0,
2020-03-16,54091,Taylor County,0,0,
2020-03-16,54093,Tucker County,0,0,
2020-03-16,54095,Tyler County,0,0,
2020-03-16,54097,Upshur County,0,0,
2020-03-16,54099,Wayne County,0,0,
2020-03-16,54101,Webster County,0,0,
2020-03-16,54103,Wetzel County,0,0,
2020-03-16,54105,Wirt County,0,0,
2020-03-16,54107,Wood County,0,0,
2020-03-16,54109,Wyoming County,0,0,
2020-03-17,54001,Barbour County,0,0,
2020-03-17,54003,Berkeley County,0,0,
2020-03-17,54005,Boone County,0,0,
2020-03-17,54007,Braxton County,0,0,
2020-03-17,54009,Brooke County,0,0,
2020-03-17,54011,Cabell County,0,0,
2020-03-17,54013,Calhoun County,0,0,
2020-03-17,54015,Clay County,0,0,
2020-03-17,54017,Doddridge County,0,0,
2020-03-17,54019,Fayette County,0,0,
2020-03-17,54021,Gilmer County,0,0,
2020-03-17,54023,Grant County,0,0,
2020-03-17,54025,Greenbrier County,0,0,
2020-03-17,54027,Hampshire County,0,0,
2020-03-17,54029,Hancock County,0,0,
2020-03-17,54031,Hardy County,0,0,
2020-03-17,54033,Harrison County,0,0,
2020-03-17,54035,Jackson County,0,0,
2020-03-17,54037,Jefferson County,1,0,
2020-03-17,54039,Kanawha County,0,0,
2020-03-17,54041,Lewis County,0,0,
2020-03-17,54043,Lincoln County,0,0,
2020-03-17,54045,Logan County,0,0,
2020-03-17,54049,Marion County,0,0,
2020-03-17,54051,Marshall County,0,0,
2020-03-17,54053,Mason County,0,0,
2020-03-17,54047,McDowell County,0,0,
2020-03-17,54055,Mercer County,0,0,
2020-03-17,54057,Mineral County,0,0,
2020-03-17,54059,Mingo County,0,0,
2020-03-17,54061,Monongalia County,0,0,
2020-03-17,54063,Monroe County,0,0,
2020-03-17,54065,Morgan County,0,0,
2020-03-17,54067,Nicholas County,0,0,
2020-03-17,54069,Ohio County,0,0,
2020-03-17,54071,Pendleton County,0,0,
2020-03-17,54073,Pleasants County,0,0,
2020-03-17,54075,Pocahontas County,0,0,
2020-03-17,54077,Preston County,0,0,
2020-03-17,54079,Putnam County,0,0,
2020-03-17,54081,Raleigh County,0,0,
2020-03-17,54083,Randolph County,0,0,
2020-03-17,54085,Ritchie County,0,0,
2020-03-17,54087,Roane County,0,0,
2020-03-17,54089,Summers County,0,0,
2020-03-17,54091,Taylor County,0,0,
2020-03-17,54093,Tucker County,0,0,
2020-03-17,54095,Tyler County,0,0,
2020-03-17,54097,Upshur County,0,0,
2020-03-17,54099,Wayne County,0,0,
2020-03-17,54101,Webster County,0,0,
2020-03-17,54103,Wetzel County,0,0,
2020-03-17,54105,Wirt County,0,0,
2020-03-17,54107,Wood County,0,0,
2020-03-17,54109,Wyoming County,0,0,
2020-03-18,54001,Barbour County,0,0,
2020-03-18,54003,Berkeley County,0,0,
2020-03-18,54005,Boone County,0,0,
2020-03-18,54007,Braxton County,0,0,
2020-03-18,54009,Brooke County,0,0,
2020-03-18,54011,Cabell County,0,0,
2020-03-18,54013,Calhoun County,0,0,
2020-03-18,54015,Clay County,0,0,
2020-03-18,54017,Doddridge County,0,0,
2020-03-18,54019,Fayette County,0,0,
2020-03-18,54021,Gilmer County,0,0,
2020-03-18,54023,Grant County,0,0,
2020-03-18,54025,Greenbrier County,0,0,
2020-03-18,54027,Hampshire County,0,0,
2020-03-18,54029,Hancock County,0,0,
2020-03-18,54031,Hardy County,0,0,
2020-03-18,54033,Harrison County,0,0,
2020-03-18,54035,Jackson County,0,0,
2020-03-18,54037,Jefferson County,1,0,
2020-03-18,54039,Kanawha County,0,0,
2020-03-18,54041,Lewis County,0,0,
2020-03-18,54043,Lincoln County,0,0,
2020-03-18,54045,Logan County,0,0,
2020-03-18,54049,Marion County,0,0,
2020-03-18,54051,Marshall County,0,0,
2020-03-18,54053,Mason County,0,0,
2020-03-18,54047,McDowell County,0,0,
2020-03-18,54055,Mercer County,1,0,
2020-03-18,54057,Mineral County,0,0,
2020-03-18,54059,Mingo County,0,0,
2020-03-18,54061,Monongalia County,0,0,
2020-03-18,54063,Monroe County,0,0,
2020-03-18,54065,Morgan County,0,0,
2020-03-18,54067,Nicholas County,0,0,
2020-03-18,54069,Ohio County,0,0,
2020-03-18,54071,Pendleton County,0,0,
2020-03-18,54073,Pleasants County,0,0,
2020-03-18,54075,Pocahontas County,0,0,
2020-03-18,54077,Preston County,0,0,
2020-03-18,54079,Putnam County,0,0,
2020-03-18,54081,Raleigh County,0,0,
2020-03-18,54083,Randolph County,0,0,
2020-03-18,54085,Ritchie County,0,0,
2020-03-18,54087,Roane County,0,0,
2020-03-18,54089,Summers County,0,0,
2020-03-18,54091,Taylor County,0,0,
2020-03-18,54093,Tucker County,0,0,
2020-03-18,54095,Tyler County,0,0,
2020-03-18,54097,Upshur County,0,0,
2020-03-18,54099,Wayne County,0,0,
2020-03-18,54101,Webster County,0,0,
2020-03-18,54103,Wetzel County,0,0,
2020-03-18,54105,Wirt County,0,0,
2020-03-18,54107,Wood County,0,0,
2020-03-18,54109,Wyoming County,0,0,
2020-03-19,54001,Barbour County,0,0,
2020-03-19,54003,Berkeley County,0,0,
2020-03-19,54005,Boone County,0,0,
2020-03-19,54007,Braxton County,0,0,
2020-03-19,54009,Brooke County,0,0,
2020-03-19,54011,Cabell County,0,0,
2020-03-19,54013,Calhoun County,0,0,
2020-03-19,54015,Clay County,0,0,
2020-03-19,54017,Doddridge County,0,0,
2020-03-19,54019,Fayette County,0,0,
2020-03-19,54021,Gilmer County,0,0,
2020-03-19,54023,Grant County,0,0,
2020-03-19,54025,Greenbrier County,0,0,
2020-03-19,54027,Hampshire County,0,0,
2020-03-19,54029,Hancock County,0,0,
2020-03-19,54031,Hardy County,0,0,
2020-03-19,54033,Harrison County,0,0,
2020-03-19,54035,Jackson County,0,0,
2020-03-19,54037,Jefferson County,1,0,
2020-03-19,54039,Kanawha County,0,0,
2020-03-19,54041,Lewis County,0,0,
2020-03-19,54043,Lincoln County,0,0,
2020-03-19,54045,Logan County,0,0,
2020-03-19,54049,Marion County,0,0,
2020-03-19,54051,Marshall County,0,0,
2020-03-19,54053,Mason County,0,0,
2020-03-19,54047,McDowell County,0,0,
2020-03-19,54055,Mercer County,1,0,
2020-03-19,54057,Mineral County,0,0,
2020-03-19,54059,Mingo County,0,0,
2020-03-19,54061,Monongalia County,1,0,
2020-03-19,54063,Monroe County,0,0,
2020-03-19,54065,Morgan County,0,0,
2020-03-19,54067,Nicholas County,0,0,
2020-03-19,54069,Ohio County,0,0,
2020-03-19,54071,Pendleton County,0,0,
2020-03-19,54073,Pleasants County,0,0,
2020-03-19,54075,Pocahontas County,0,0,
2020-03-19,54077,Preston County,0,0,
2020-03-19,54079,Putnam County,0,0,
2020-03-19,54081,Raleigh County,0,0,
2020-03-19,54083,Randolph County,0,0,
2020-03-19,54085,Ritchie County,0,0,
2020-03-19,54087,Roane County,0,0,
2020-03-19,54089,Summers County,0,0,
2020-03-19,54091,Taylor County,0,0,
2020-03-19,54093,Tucker County,2,0,
2020-03-19,54095,Tyler County,0,0,
2020-03-19,54097,Upshur County,0,0,
2020-03-19,54099,Wayne County,0,0,
2020-03-19,54101,Webster County,0,0,
2020-03-19,54103,Wetzel County,0,0,
2020-03-19,54105,Wirt County,0,0,
2020-03-19,54107,Wood County,0,0,
2020-03-19,54109,Wyoming County,0,0,
2020-03-20,54001,Barbour County,0,0,
2020-03-20,54003,Berkeley County,0,0,
2020-03-20,54005,Boone County,0,0,
2020-03-20,54007,Braxton County,0,0,
2020-03-20,54009,Brooke County,0,0,
2020-03-20,54011,Cabell County,0,0,
2020-03-20,54013,Calhoun County,0,0,
2020-03-20,54015,Clay County,0,0,
2020-03-20,54017,Doddridge County,0,0,
2020-03-20,54019,Fayette County,0,0,
2020-03-20,54021,Gilmer County,0,0,
2020-03-20,54023,Grant County,0,0,
2020-03-20,54025,Greenbrier County,0,0,
2020-03-20,54027,Hampshire County,0,0,
2020-03-20,54029,Hancock County,0,0,
2020-03-20,54031,Hardy County,0,0,
2020-03-20,54033,Harrison County,0,0,
2020-03-20,54035,Jackson County,1,0,
2020-03-20,54037,Jefferson County,2,0,
2020-03-20,54039,Kanawha County,1,0,
2020-03-20,54041,Lewis County,0,0,
2020-03-20,54043,Lincoln County,0,0,
2020-03-20,54045,Logan County,0,0,
2020-03-20,54049,Marion County,0,0,
2020-03-20,54051,Marshall County,0,0,
2020-03-20,54053,Mason County,0,0,
2020-03-20,54047,McDowell County,0,0,
2020-03-20,54055,Mercer County,1,0,
2020-03-20,54057,Mineral County,0,0,
2020-03-20,54059,Mingo County,0,0,
2020-03-20,54061,Monongalia County,1,0,
2020-03-20,54063,Monroe County,0,0,
2020-03-20,54065,Morgan County,0,0,
2020-03-20,54067,Nicholas County,0,0,
2020-03-20,54069,Ohio County,0,0,
2020-03-20,54071,Pendleton County,0,0,
2020-03-20,54073,Pleasants County,0,0,
2020-03-20,54075,Pocahontas County,0,0,
2020-03-20,54077,Preston County,0,0,
2020-03-20,54079,Putnam County,0,0,
2020-03-20,54081,Raleigh County,0,0,
2020-03-20,54083,Randolph County,0,0,
2020-03-20,54085,Ritchie County,0,0,
2020-03-20,54087,Roane County,0,0,
2020-03-20,54089,Summers County,0,0,
2020-03-20,54091,Taylor County,0,0,
2020-03-20,54093,Tucker County,2,0,
2020-03-20,54095,Tyler County,0,0,
2020-03-20,54097,Upshur County,0,0,
2020-03-20,54099,Wayne County,0,0,
2020-03-20,54101,Webster County,0,0,
2020-03-20,54103,Wetzel County,0,0,
2020-03-20,54105,Wirt County,0,0,
2020-03-20,54107,Wood County,0,0,
2020-03-20,54109,Wyoming County,0,0,
2020-03-21,54001,Barbour County,0,0,
2020-03-21,54003,Berkeley County,0,0,
2020-03-21,54005,Boone County,0,0,
2020-03-21,54007,Braxton County,0,0,
2020-03-21,54009,Brooke County,0,0,
2020-03-21,54011,Cabell County,0,0,
2020-03-21,54013,Calhoun County,0,0,
2020-03-21,54015,Clay County,0,0,
2020-03-21,54017,Doddridge County,0,0,
2020-03-21,54019,Fayette County,0,0,
2020-03-21,54021,Gilmer County,0,0,
2020-03-21,54023,Grant County,0,0,
2020-03-21,54025,Greenbrier County,0,0,
2020-03-21,54027,Hampshire County,0,0,
2020-03-21,54029,Hancock County,0,0,
2020-03-21,54031,Hardy County,0,0,
2020-03-21,54033,Harrison County,0,0,
2020-03-21,54035,Jackson County,1,0,
2020-03-21,54037,Jefferson County,2,0,
2020-03-21,54039,Kanawha County,1,0,
2020-03-21,54041,Lewis County,0,0,
2020-03-21,54043,Lincoln County,0,0,
2020-03-21,54045,Logan County,0,0,
2020-03-21,54049,Marion County,0,0,
2020-03-21,54051,Marshall County,2,0,
2020-03-21,54053,Mason County,0,0,
2020-03-21,54047,McDowell County,0,0,
2020-03-21,54055,Mercer County,2,0,
2020-03-21,54057,Mineral County,0,0,
2020-03-21,54059,Mingo County,0,0,
2020-03-21,54061,Monongalia County,1,0,
2020-03-21,54063,Monroe County,0,0,
2020-03-21,54065,Morgan County,0,0,
2020-03-21,54067,Nicholas County,0,0,
2020-03-21,54069,Ohio County,0,0,
2020-03-21,54071,Pendleton County,0,0,
2020-03-21,54073,Pleasants County,0,0,
2020-03-21,54075,Pocahontas County,0,0,
2020-03-21,54077,Preston County,0,0,
2020-03-21,54079,Putnam County,1,0,
2020-03-21,54081,Raleigh County,0,0,
2020-03-21,54083,Randolph County,0,0,
2020-03-21,54085,Ritchie County,0,0,
2020-03-21,54087,Roane County,0,0,
2020-03-21,54089,Summers County,0,0,
2020-03-21,54091,Taylor County,0,0,
2020-03-21,54093,Tucker County,2,0,
2020-03-21,54095,Tyler County,0,0,
2020-03-21,54097,Upshur County,0,0,
2020-03-21,54099,Wayne County,0,0,
2020-03-21,54101,Webster County,0,0,
2020-03-21,54103,Wetzel County,0,0,
2020-03-21,54105,Wirt County,0,0,
2020-03-21,54107,Wood County,0,0,
2020-03-21,54109,Wyoming County,0,0,
2020-03-22,54001,Barbour County,0,0,
2020-03-22,54003,Berkeley County,0,0,
2020-03-22,54005,Boone County,0,0,
2020-03-22,54007,Braxton County,0,0,
2020-03-22,54009,Brooke County,0,0,
2020-03-22,54011,Cabell County,0,0,
2020-03-22,54013,Calhoun County,0,0,
2020-03-22,54015,Clay County,0,0,
2020-03-22,54017,Doddridge County,0,0,
2020-03-22,54019,Fayette County,0,0,
2020-03-22,54021,Gilmer County,0,0,
2020-03-22,54023,Grant County,0,0,
2020-03-22,54025,Greenbrier County,0,0,
2020-03-22,54027,Hampshire County,0,0,
2020-03-22,54029,Hancock County,0,0,
2020-03-22,54031,Hardy County,0,0,
2020-03-22,54033,Harrison County,0,0,
2020-03-22,54035,Jackson County,1,0,
2020-03-22,54037,Jefferson County,3,0,
2020-03-22,54039,Kanawha County,3,0,
2020-03-22,54041,Lewis County,0,0,
2020-03-22,54043,Lincoln County,0,0,
2020-03-22,54045,Logan County,0,0,
2020-03-22,54049,Marion County,0,0,
2020-03-22,54051,Marshall County,2,0,
2020-03-22,54053,Mason County,0,0,
